filename,label
r1_122.jpg,Apple_Golden_1
r1_124.jpg,Apple_Golden_1
r1_126.jpg,Apple_Golden_1
r1_128.jpg,Apple_Golden_1
r1_130.jpg,Apple_Golden_1
r1_132.jpg,Apple_Golden_1
r1_134.jpg,Apple_Golden_1
r1_136.jpg,Apple_Golden_1
r1_138.jpg,Apple_Golden_1
r1_14.jpg,Apple_Golden_1
r1_140.jpg,Apple_Golden_1
r1_142.jpg,Apple_Golden_1
r1_144.jpg,Apple_Golden_1
r1_146.jpg,Apple_Golden_1
r1_148.jpg,Apple_Golden_1
r1_150.jpg,Apple_Golden_1
r1_152.jpg,Apple_Golden_1
r1_154.jpg,Apple_Golden_1
r1_156.jpg,Apple_Golden_1
r1_158.jpg,Apple_Golden_1
r1_16.jpg,Apple_Golden_1
r1_160.jpg,Apple_Golden_1
r1_162.jpg,Apple_Golden_1
r1_164.jpg,Apple_Golden_1
r1_166.jpg,Apple_Golden_1
r1_168.jpg,Apple_Golden_1
r1_170.jpg,Apple_Golden_1
r1_172.jpg,Apple_Golden_1
r1_174.jpg,Apple_Golden_1
r1_176.jpg,Apple_Golden_1
r1_178.jpg,Apple_Golden_1
r1_18.jpg,Apple_Golden_1
r1_180.jpg,Apple_Golden_1
r1_182.jpg,Apple_Golden_1
r1_184.jpg,Apple_Golden_1
r1_186.jpg,Apple_Golden_1
r1_188.jpg,Apple_Golden_1
r1_190.jpg,Apple_Golden_1
r1_192.jpg,Apple_Golden_1
r1_194.jpg,Apple_Golden_1
r1_196.jpg,Apple_Golden_1
r1_198.jpg,Apple_Golden_1
r1_2.jpg,Apple_Golden_1
r1_20.jpg,Apple_Golden_1
r1_200.jpg,Apple_Golden_1
r1_202.jpg,Apple_Golden_1
r1_204.jpg,Apple_Golden_1
r1_206.jpg,Apple_Golden_1
r1_208.jpg,Apple_Golden_1
r1_210.jpg,Apple_Golden_1
r1_212.jpg,Apple_Golden_1
r1_214.jpg,Apple_Golden_1
r1_216.jpg,Apple_Golden_1
r1_218.jpg,Apple_Golden_1
r1_22.jpg,Apple_Golden_1
r1_220.jpg,Apple_Golden_1
r1_222.jpg,Apple_Golden_1
r1_224.jpg,Apple_Golden_1
r1_226.jpg,Apple_Golden_1
r1_228.jpg,Apple_Golden_1
r1_230.jpg,Apple_Golden_1
r1_232.jpg,Apple_Golden_1
r1_234.jpg,Apple_Golden_1
r1_236.jpg,Apple_Golden_1
r1_238.jpg,Apple_Golden_1
r1_24.jpg,Apple_Golden_1
r1_240.jpg,Apple_Golden_1
r1_242.jpg,Apple_Golden_1
r1_244.jpg,Apple_Golden_1
r1_246.jpg,Apple_Golden_1
r1_248.jpg,Apple_Golden_1
r1_250.jpg,Apple_Golden_1
r1_252.jpg,Apple_Golden_1
r1_254.jpg,Apple_Golden_1
r1_256.jpg,Apple_Golden_1
r1_258.jpg,Apple_Golden_1
r1_26.jpg,Apple_Golden_1
r1_260.jpg,Apple_Golden_1
r1_262.jpg,Apple_Golden_1
r1_264.jpg,Apple_Golden_1
r1_266.jpg,Apple_Golden_1
r1_268.jpg,Apple_Golden_1
r1_270.jpg,Apple_Golden_1
r1_272.jpg,Apple_Golden_1
r1_274.jpg,Apple_Golden_1
r1_276.jpg,Apple_Golden_1
r1_278.jpg,Apple_Golden_1
r1_28.jpg,Apple_Golden_1
r1_280.jpg,Apple_Golden_1
r1_282.jpg,Apple_Golden_1
r1_284.jpg,Apple_Golden_1
r1_286.jpg,Apple_Golden_1
r1_288.jpg,Apple_Golden_1
r1_290.jpg,Apple_Golden_1
r1_292.jpg,Apple_Golden_1
r1_294.jpg,Apple_Golden_1
r1_296.jpg,Apple_Golden_1
r1_298.jpg,Apple_Golden_1
r1_30.jpg,Apple_Golden_1
r1_300.jpg,Apple_Golden_1
r1_302.jpg,Apple_Golden_1
r1_304.jpg,Apple_Golden_1
r1_306.jpg,Apple_Golden_1
r1_32.jpg,Apple_Golden_1
r1_34.jpg,Apple_Golden_1
r1_36.jpg,Apple_Golden_1
r1_38.jpg,Apple_Golden_1
r1_4.jpg,Apple_Golden_1
r1_40.jpg,Apple_Golden_1
r1_42.jpg,Apple_Golden_1
r1_44.jpg,Apple_Golden_1
r1_46.jpg,Apple_Golden_1
r1_48.jpg,Apple_Golden_1
r1_50.jpg,Apple_Golden_1
r1_52.jpg,Apple_Golden_1
r1_54.jpg,Apple_Golden_1
r1_56.jpg,Apple_Golden_1
r1_58.jpg,Apple_Golden_1
r1_6.jpg,Apple_Golden_1
r1_60.jpg,Apple_Golden_1
r1_62.jpg,Apple_Golden_1
r1_64.jpg,Apple_Golden_1
r1_66.jpg,Apple_Golden_1
r1_68.jpg,Apple_Golden_1
r1_70.jpg,Apple_Golden_1
r1_72.jpg,Apple_Golden_1
r1_74.jpg,Apple_Golden_1
r1_76.jpg,Apple_Golden_1
r1_78.jpg,Apple_Golden_1
r1_8.jpg,Apple_Golden_1
r1_80.jpg,Apple_Golden_1
r1_82.jpg,Apple_Golden_1
r1_84.jpg,Apple_Golden_1
r1_86.jpg,Apple_Golden_1
r1_88.jpg,Apple_Golden_1
r1_90.jpg,Apple_Golden_1
r1_92.jpg,Apple_Golden_1
r1_94.jpg,Apple_Golden_1
r1_96.jpg,Apple_Golden_1
r1_98.jpg,Apple_Golden_1
